signalNum,trialNum,sensorPos,sampleNum,sensorVal,subjectID,matchingCond,channel,name,time
133,17,FP2,132,2.085,c,S2 match,1,co2c0000337,0.515625
134,17,FP2,133,0.132,c,S2 match,1,co2c0000337,0.51953125
135,17,FP2,134,-1.333,c,S2 match,1,co2c0000337,0.5234375
136,17,FP2,135,-0.844,c,S2 match,1,co2c0000337,0.52734375
137,17,FP2,136,1.109,c,S2 match,1,co2c0000337,0.53125
138,17,FP2,137,4.038,c,S2 match,1,co2c0000337,0.53515625
139,17,FP2,138,5.992,c,S2 match,1,co2c0000337,0.5390625
140,17,FP2,139,6.48,c,S2 match,1,co2c0000337,0.54296875
141,17,FP2,140,5.015,c,S2 match,1,co2c0000337,0.546875
142,17,FP2,141,3.55,c,S2 match,1,co2c0000337,0.55078125
143,17,FP2,142,2.574,c,S2 match,1,co2c0000337,0.5546875
144,17,FP2,143,2.574,c,S2 match,1,co2c0000337,0.55859375
145,17,FP2,144,2.574,c,S2 match,1,co2c0000337,0.5625
146,17,FP2,145,1.597,c,S2 match,1,co2c0000337,0.56640625
147,17,FP2,146,1.597,c,S2 match,1,co2c0000337,0.5703125
148,17,FP2,147,2.574,c,S2 match,1,co2c0000337,0.57421875
149,17,FP2,148,5.015,c,S2 match,1,co2c0000337,0.578125
150,17,FP2,149,6.968,c,S2 match,1,co2c0000337,0.58203125
151,17,FP2,150,7.945,c,S2 match,1,co2c0000337,0.5859375
152,17,FP2,151,5.992,c,S2 match,1,co2c0000337,0.58984375
153,17,FP2,152,3.062,c,S2 match,1,co2c0000337,0.59375
154,17,FP2,153,1.109,c,S2 match,1,co2c0000337,0.59765625
155,17,FP2,154,2.574,c,S2 match,1,co2c0000337,0.6015625
156,17,FP2,155,6.48,c,S2 match,1,co2c0000337,0.60546875
157,17,FP2,156,9.898,c,S2 match,1,co2c0000337,0.609375
158,17,FP2,157,11.851,c,S2 match,1,co2c0000337,0.61328125
159,17,FP2,158,10.874,c,S2 match,1,co2c0000337,0.6171875
160,17,FP2,159,9.898,c,S2 match,1,co2c0000337,0.62109375
161,17,FP2,160,10.386,c,S2 match,1,co2c0000337,0.625
162,17,FP2,161,12.339,c,S2 match,1,co2c0000337,0.62890625
163,17,FP2,162,13.804,c,S2 match,1,co2c0000337,0.6328125
164,17,FP2,163,13.804,c,S2 match,1,co2c0000337,0.63671875
165,17,FP2,164,12.339,c,S2 match,1,co2c0000337,0.640625
166,17,FP2,165,11.363,c,S2 match,1,co2c0000337,0.64453125
167,17,FP2,166,11.851,c,S2 match,1,co2c0000337,0.6484375
168,17,FP2,167,14.292,c,S2 match,1,co2c0000337,0.65234375
169,17,FP2,168,15.269,c,S2 match,1,co2c0000337,0.65625
170,17,FP2,169,14.781,c,S2 match,1,co2c0000337,0.66015625
171,17,FP2,170,13.316,c,S2 match,1,co2c0000337,0.6640625
172,17,FP2,171,11.851,c,S2 match,1,co2c0000337,0.66796875
173,17,FP2,172,13.316,c,S2 match,1,co2c0000337,0.671875
174,17,FP2,173,16.246,c,S2 match,1,co2c0000337,0.67578125
175,17,FP2,174,18.687,c,S2 match,1,co2c0000337,0.6796875
176,17,FP2,175,18.687,c,S2 match,1,co2c0000337,0.68359375
177,17,FP2,176,16.734,c,S2 match,1,co2c0000337,0.6875
178,17,FP2,177,14.292,c,S2 match,1,co2c0000337,0.69140625
179,17,FP2,178,13.804,c,S2 match,1,co2c0000337,0.6953125
180,17,FP2,179,14.292,c,S2 match,1,co2c0000337,0.69921875
181,17,FP2,180,15.757,c,S2 match,1,co2c0000337,0.703125
182,17,FP2,181,15.757,c,S2 match,1,co2c0000337,0.70703125
183,17,FP2,182,14.781,c,S2 match,1,co2c0000337,0.7109375
184,17,FP2,183,14.292,c,S2 match,1,co2c0000337,0.71484375
185,17,FP2,184,14.781,c,S2 match,1,co2c0000337,0.71875
186,17,FP2,185,17.222,c,S2 match,1,co2c0000337,0.72265625
187,17,FP2,186,19.663,c,S2 match,1,co2c0000337,0.7265625
188,17,FP2,187,20.64,c,S2 match,1,co2c0000337,0.73046875
189,17,FP2,188,20.64,c,S2 match,1,co2c0000337,0.734375
190,17,FP2,189,19.663,c,S2 match,1,co2c0000337,0.73828125
191,17,FP2,190,19.175,c,S2 match,1,co2c0000337,0.7421875
192,17,FP2,191,19.663,c,S2 match,1,co2c0000337,0.74609375
193,17,FP2,192,19.175,c,S2 match,1,co2c0000337,0.75
194,17,FP2,193,18.199,c,S2 match,1,co2c0000337,0.75390625
195,17,FP2,194,16.246,c,S2 match,1,co2c0000337,0.7578125
196,17,FP2,195,14.292,c,S2 match,1,co2c0000337,0.76171875
197,17,FP2,196,11.851,c,S2 match,1,co2c0000337,0.765625
198,17,FP2,197,9.898,c,S2 match,1,co2c0000337,0.76953125
199,17,FP2,198,7.945,c,S2 match,1,co2c0000337,0.7734375
200,17,FP2,199,5.992,c,S2 match,1,co2c0000337,0.77734375
201,17,FP2,200,4.527,c,S2 match,1,co2c0000337,0.78125
202,17,FP2,201,4.527,c,S2 match,1,co2c0000337,0.78515625
203,17,FP2,202,5.992,c,S2 match,1,co2c0000337,0.7890625
204,17,FP2,203,6.968,c,S2 match,1,co2c0000337,0.79296875
205,17,FP2,204,7.456,c,S2 match,1,co2c0000337,0.796875
206,17,FP2,205,7.456,c,S2 match,1,co2c0000337,0.80078125
207,17,FP2,206,6.968,c,S2 match,1,co2c0000337,0.8046875
208,17,FP2,207,5.992,c,S2 match,1,co2c0000337,0.80859375
209,17,FP2,208,5.992,c,S2 match,1,co2c0000337,0.8125
210,17,FP2,209,5.503,c,S2 match,1,co2c0000337,0.81640625
211,17,FP2,210,5.015,c,S2 match,1,co2c0000337,0.8203125
212,17,FP2,211,4.527,c,S2 match,1,co2c0000337,0.82421875
213,17,FP2,212,4.527,c,S2 match,1,co2c0000337,0.828125
214,17,FP2,213,4.038,c,S2 match,1,co2c0000337,0.83203125
215,17,FP2,214,3.55,c,S2 match,1,co2c0000337,0.8359375
216,17,FP2,215,2.574,c,S2 match,1,co2c0000337,0.83984375
217,17,FP2,216,2.085,c,S2 match,1,co2c0000337,0.84375
218,17,FP2,217,2.574,c,S2 match,1,co2c0000337,0.84765625
219,17,FP2,218,3.55,c,S2 match,1,co2c0000337,0.8515625
220,17,FP2,219,4.038,c,S2 match,1,co2c0000337,0.85546875
221,17,FP2,220,4.038,c,S2 match,1,co2c0000337,0.859375
222,17,FP2,221,2.574,c,S2 match,1,co2c0000337,0.86328125
223,17,FP2,222,1.109,c,S2 match,1,co2c0000337,0.8671875
224,17,FP2,223,-0.356,c,S2 match,1,co2c0000337,0.87109375
225,17,FP2,224,-0.844,c,S2 match,1,co2c0000337,0.875
226,17,FP2,225,-0.844,c,S2 match,1,co2c0000337,0.87890625
227,17,FP2,226,-0.356,c,S2 match,1,co2c0000337,0.8828125
228,17,FP2,227,0.132,c,S2 match,1,co2c0000337,0.88671875
229,17,FP2,228,0.621,c,S2 match,1,co2c0000337,0.890625
230,17,FP2,229,1.597,c,S2 match,1,co2c0000337,0.89453125
231,17,FP2,230,2.574,c,S2 match,1,co2c0000337,0.8984375
232,17,FP2,231,3.55,c,S2 match,1,co2c0000337,0.90234375
233,17,FP2,232,5.503,c,S2 match,1,co2c0000337,0.90625
234,17,FP2,233,8.433,c,S2 match,1,co2c0000337,0.91015625
235,17,FP2,234,15.269,c,S2 match,1,co2c0000337,0.9140625
236,17,FP2,235,24.546,c,S2 match,1,co2c0000337,0.91796875
237,17,FP2,236,34.8,c,S2 match,1,co2c0000337,0.921875
238,17,FP2,237,43.589,c,S2 match,1,co2c0000337,0.92578125
239,17,FP2,238,50.425,c,S2 match,1,co2c0000337,0.9296875
240,17,FP2,239,55.796,c,S2 match,1,co2c0000337,0.93359375
241,17,FP2,240,63.121,c,S2 match,1,co2c0000337,0.9375
242,17,FP2,241,73.863,c,S2 match,1,co2c0000337,0.94140625
243,17,FP2,242,88.023,c,S2 match,1,co2c0000337,0.9453125
244,17,FP2,243,103.16,c,S2 match,1,co2c0000337,0.94921875
245,17,FP2,244,116.343,c,S2 match,1,co2c0000337,0.953125
246,17,FP2,245,126.597,c,S2 match,1,co2c0000337,0.95703125
247,17,FP2,246,134.41,c,S2 match,1,co2c0000337,0.9609375
248,17,FP2,247,142.222,c,S2 match,1,co2c0000337,0.96484375
249,17,FP2,248,150.523,c,S2 match,1,co2c0000337,0.96875
250,17,FP2,249,159.312,c,S2 match,1,co2c0000337,0.97265625
251,17,FP2,250,167.124,c,S2 match,1,co2c0000337,0.9765625
252,17,FP2,251,172.496,c,S2 match,1,co2c0000337,0.98046875
253,17,FP2,252,175.425,c,S2 match,1,co2c0000337,0.984375
254,17,FP2,253,176.89,c,S2 match,1,co2c0000337,0.98828125
255,17,FP2,254,178.843,c,S2 match,1,co2c0000337,0.9921875
256,17,FP2,255,180.796,c,S2 match,1,co2c0000337,0.99609375
1,17,F7,0,5.188,c,S2 match,2,co2c0000337,0
2,17,F7,1,3.723,c,S2 match,2,co2c0000337,0.00390625
3,17,F7,2,6.653,c,S2 match,2,co2c0000337,0.0078125
4,17,F7,3,8.606,c,S2 match,2,co2c0000337,0.01171875
5,17,F7,4,7.629,c,S2 match,2,co2c0000337,0.015625
6,17,F7,5,4.211,c,S2 match,2,co2c0000337,0.01953125
7,17,F7,6,2.747,c,S2 match,2,co2c0000337,0.0234375
8,17,F7,7,4.7,c,S2 match,2,co2c0000337,0.02734375
9,17,F7,8,9.094,c,S2 match,2,co2c0000337,0.03125
10,17,F7,9,13,c,S2 match,2,co2c0000337,0.03515625
11,17,F7,10,12.512,c,S2 match,2,co2c0000337,0.0390625
12,17,F7,11,8.118,c,S2 match,2,co2c0000337,0.04296875
13,17,F7,12,2.258,c,S2 match,2,co2c0000337,0.046875
14,17,F7,13,-2.625,c,S2 match,2,co2c0000337,0.05078125
15,17,F7,14,-4.089,c,S2 match,2,co2c0000337,0.0546875
16,17,F7,15,-1.16,c,S2 match,2,co2c0000337,0.05859375
17,17,F7,16,5.188,c,S2 match,2,co2c0000337,0.0625
18,17,F7,17,12.512,c,S2 match,2,co2c0000337,0.06640625
19,17,F7,18,17.395,c,S2 match,2,co2c0000337,0.0703125
20,17,F7,19,16.907,c,S2 match,2,co2c0000337,0.07421875
21,17,F7,20,11.047,c,S2 match,2,co2c0000337,0.078125
22,17,F7,21,3.723,c,S2 match,2,co2c0000337,0.08203125
23,17,F7,22,-1.16,c,S2 match,2,co2c0000337,0.0859375
24,17,F7,23,-0.671,c,S2 match,2,co2c0000337,0.08984375
25,17,F7,24,2.258,c,S2 match,2,co2c0000337,0.09375
26,17,F7,25,4.211,c,S2 match,2,co2c0000337,0.09765625
27,17,F7,26,2.258,c,S2 match,2,co2c0000337,0.1015625
28,17,F7,27,-2.625,c,S2 match,2,co2c0000337,0.10546875
29,17,F7,28,-7.019,c,S2 match,2,co2c0000337,0.109375
30,17,F7,29,-9.46,c,S2 match,2,co2c0000337,0.11328125
31,17,F7,30,-9.949,c,S2 match,2,co2c0000337,0.1171875
32,17,F7,31,-9.949,c,S2 match,2,co2c0000337,0.12109375
33,17,F7,32,-8.484,c,S2 match,2,co2c0000337,0.125
34,17,F7,33,-3.113,c,S2 match,2,co2c0000337,0.12890625
35,17,F7,34,7.141,c,S2 match,2,co2c0000337,0.1328125
36,17,F7,35,17.883,c,S2 match,2,co2c0000337,0.13671875
37,17,F7,36,23.254,c,S2 match,2,co2c0000337,0.140625
38,17,F7,37,19.348,c,S2 match,2,co2c0000337,0.14453125
39,17,F7,38,8.118,c,S2 match,2,co2c0000337,0.1484375
40,17,F7,39,-1.648,c,S2 match,2,co2c0000337,0.15234375
41,17,F7,40,-4.578,c,S2 match,2,co2c0000337,0.15625
42,17,F7,41,0.305,c,S2 match,2,co2c0000337,0.16015625
43,17,F7,42,6.653,c,S2 match,2,co2c0000337,0.1640625
44,17,F7,43,8.118,c,S2 match,2,co2c0000337,0.16796875
45,17,F7,44,3.723,c,S2 match,2,co2c0000337,0.171875
46,17,F7,45,-0.671,c,S2 match,2,co2c0000337,0.17578125
47,17,F7,46,0.305,c,S2 match,2,co2c0000337,0.1796875
48,17,F7,47,6.165,c,S2 match,2,co2c0000337,0.18359375
49,17,F7,48,11.536,c,S2 match,2,co2c0000337,0.1875
50,17,F7,49,11.536,c,S2 match,2,co2c0000337,0.19140625
51,17,F7,50,4.211,c,S2 match,2,co2c0000337,0.1953125
52,17,F7,51,-5.066,c,S2 match,2,co2c0000337,0.19921875
53,17,F7,52,-8.484,c,S2 match,2,co2c0000337,0.203125
54,17,F7,53,-3.601,c,S2 match,2,co2c0000337,0.20703125
55,17,F7,54,8.118,c,S2 match,2,co2c0000337,0.2109375
56,17,F7,55,19.836,c,S2 match,2,co2c0000337,0.21484375
57,17,F7,56,24.719,c,S2 match,2,co2c0000337,0.21875
58,17,F7,57,21.301,c,S2 match,2,co2c0000337,0.22265625
59,17,F7,58,14.465,c,S2 match,2,co2c0000337,0.2265625
60,17,F7,59,9.094,c,S2 match,2,co2c0000337,0.23046875
61,17,F7,60,10.071,c,S2 match,2,co2c0000337,0.234375
62,17,F7,61,15.442,c,S2 match,2,co2c0000337,0.23828125
63,17,F7,62,21.301,c,S2 match,2,co2c0000337,0.2421875
64,17,F7,63,22.766,c,S2 match,2,co2c0000337,0.24609375
65,17,F7,64,18.86,c,S2 match,2,co2c0000337,0.25
66,17,F7,65,12.512,c,S2 match,2,co2c0000337,0.25390625
67,17,F7,66,8.118,c,S2 match,2,co2c0000337,0.2578125
68,17,F7,67,7.141,c,S2 match,2,co2c0000337,0.26171875
69,17,F7,68,9.094,c,S2 match,2,co2c0000337,0.265625
70,17,F7,69,9.583,c,S2 match,2,co2c0000337,0.26953125
71,17,F7,70,6.653,c,S2 match,2,co2c0000337,0.2734375
72,17,F7,71,-0.671,c,S2 match,2,co2c0000337,0.27734375
73,17,F7,72,-7.507,c,S2 match,2,co2c0000337,0.28125
74,17,F7,73,-8.972,c,S2 match,2,co2c0000337,0.28515625
75,17,F7,74,-3.113,c,S2 match,2,co2c0000337,0.2890625
76,17,F7,75,7.141,c,S2 match,2,co2c0000337,0.29296875
77,17,F7,76,15.442,c,S2 match,2,co2c0000337,0.296875
78,17,F7,77,15.442,c,S2 match,2,co2c0000337,0.30078125
79,17,F7,78,8.118,c,S2 match,2,co2c0000337,0.3046875
80,17,F7,79,-1.648,c,S2 match,2,co2c0000337,0.30859375
81,17,F7,80,-6.042,c,S2 match,2,co2c0000337,0.3125
82,17,F7,81,-3.601,c,S2 match,2,co2c0000337,0.31640625
83,17,F7,82,3.235,c,S2 match,2,co2c0000337,0.3203125
84,17,F7,83,8.606,c,S2 match,2,co2c0000337,0.32421875
85,17,F7,84,9.583,c,S2 match,2,co2c0000337,0.328125
86,17,F7,85,7.141,c,S2 match,2,co2c0000337,0.33203125
87,17,F7,86,5.676,c,S2 match,2,co2c0000337,0.3359375
88,17,F7,87,6.653,c,S2 match,2,co2c0000337,0.33984375
89,17,F7,88,9.583,c,S2 match,2,co2c0000337,0.34375
90,17,F7,89,11.047,c,S2 match,2,co2c0000337,0.34765625
91,17,F7,90,9.583,c,S2 match,2,co2c0000337,0.3515625
92,17,F7,91,6.165,c,S2 match,2,co2c0000337,0.35546875
93,17,F7,92,4.211,c,S2 match,2,co2c0000337,0.359375
94,17,F7,93,4.211,c,S2 match,2,co2c0000337,0.36328125
95,17,F7,94,6.165,c,S2 match,2,co2c0000337,0.3671875
96,17,F7,95,6.165,c,S2 match,2,co2c0000337,0.37109375
97,17,F7,96,2.747,c,S2 match,2,co2c0000337,0.375
98,17,F7,97,-3.113,c,S2 match,2,co2c0000337,0.37890625
99,17,F7,98,-7.507,c,S2 match,2,co2c0000337,0.3828125
100,17,F7,99,-7.507,c,S2 match,2,co2c0000337,0.38671875
101,17,F7,100,-1.648,c,S2 match,2,co2c0000337,0.390625
102,17,F7,101,7.141,c,S2 match,2,co2c0000337,0.39453125
103,17,F7,102,14.465,c,S2 match,2,co2c0000337,0.3984375
104,17,F7,103,15.442,c,S2 match,2,co2c0000337,0.40234375
105,17,F7,104,9.094,c,S2 match,2,co2c0000337,0.40625
106,17,F7,105,0.305,c,S2 match,2,co2c0000337,0.41015625
107,17,F7,106,-5.554,c,S2 match,2,co2c0000337,0.4140625
108,17,F7,107,-4.089,c,S2 match,2,co2c0000337,0.41796875
109,17,F7,108,2.258,c,S2 match,2,co2c0000337,0.421875
110,17,F7,109,8.118,c,S2 match,2,co2c0000337,0.42578125
111,17,F7,110,9.094,c,S2 match,2,co2c0000337,0.4296875
112,17,F7,111,4.7,c,S2 match,2,co2c0000337,0.43359375
113,17,F7,112,0.305,c,S2 match,2,co2c0000337,0.4375
114,17,F7,113,0.305,c,S2 match,2,co2c0000337,0.44140625
115,17,F7,114,5.188,c,S2 match,2,co2c0000337,0.4453125
116,17,F7,115,10.559,c,S2 match,2,co2c0000337,0.44921875
117,17,F7,116,12.024,c,S2 match,2,co2c0000337,0.453125
118,17,F7,117,8.606,c,S2 match,2,co2c0000337,0.45703125
119,17,F7,118,2.258,c,S2 match,2,co2c0000337,0.4609375
120,17,F7,119,-3.601,c,S2 match,2,co2c0000337,0.46484375
121,17,F7,120,-6.531,c,S2 match,2,co2c0000337,0.46875
122,17,F7,121,-7.019,c,S2 match,2,co2c0000337,0.47265625
123,17,F7,122,-5.066,c,S2 match,2,co2c0000337,0.4765625
124,17,F7,123,0.793,c,S2 match,2,co2c0000337,0.48046875
125,17,F7,124,9.094,c,S2 match,2,co2c0000337,0.484375
126,17,F7,125,15.442,c,S2 match,2,co2c0000337,0.48828125
127,17,F7,126,16.907,c,S2 match,2,co2c0000337,0.4921875
128,17,F7,127,12.512,c,S2 match,2,co2c0000337,0.49609375
129,17,F7,128,5.188,c,S2 match,2,co2c0000337,0.5
130,17,F7,129,-0.183,c,S2 match,2,co2c0000337,0.50390625
131,17,F7,130,-0.671,c,S2 match,2,co2c0000337,0.5078125
132,17,F7,131,1.77,c,S2 match,2,co2c0000337,0.51171875
133,17,F7,132,3.723,c,S2 match,2,co2c0000337,0.515625
134,17,F7,133,2.258,c,S2 match,2,co2c0000337,0.51953125
135,17,F7,134,-0.671,c,S2 match,2,co2c0000337,0.5234375
136,17,F7,135,-1.16,c,S2 match,2,co2c0000337,0.52734375
137,17,F7,136,0.305,c,S2 match,2,co2c0000337,0.53125
138,17,F7,137,0.793,c,S2 match,2,co2c0000337,0.53515625
139,17,F7,138,-1.648,c,S2 match,2,co2c0000337,0.5390625
140,17,F7,139,-6.531,c,S2 match,2,co2c0000337,0.54296875
141,17,F7,140,-8.972,c,S2 match,2,co2c0000337,0.546875
142,17,F7,141,-5.066,c,S2 match,2,co2c0000337,0.55078125
143,17,F7,142,4.211,c,S2 match,2,co2c0000337,0.5546875
144,17,F7,143,12.024,c,S2 match,2,co2c0000337,0.55859375
145,17,F7,144,12.512,c,S2 match,2,co2c0000337,0.5625
146,17,F7,145,4.211,c,S2 match,2,co2c0000337,0.56640625
147,17,F7,146,-6.042,c,S2 match,2,co2c0000337,0.5703125
148,17,F7,147,-10.925,c,S2 match,2,co2c0000337,0.57421875
149,17,F7,148,-7.019,c,S2 match,2,co2c0000337,0.578125
150,17,F7,149,1.282,c,S2 match,2,co2c0000337,0.58203125
151,17,F7,150,6.165,c,S2 match,2,co2c0000337,0.5859375
152,17,F7,151,4.211,c,S2 match,2,co2c0000337,0.58984375
153,17,F7,152,-3.113,c,S2 match,2,co2c0000337,0.59375
154,17,F7,153,-7.996,c,S2 match,2,co2c0000337,0.59765625
155,17,F7,154,-6.531,c,S2 match,2,co2c0000337,0.6015625
156,17,F7,155,-0.183,c,S2 match,2,co2c0000337,0.60546875
157,17,F7,156,6.653,c,S2 match,2,co2c0000337,0.609375
158,17,F7,157,9.094,c,S2 match,2,co2c0000337,0.61328125
159,17,F7,158,5.676,c,S2 match,2,co2c0000337,0.6171875
160,17,F7,159,-0.183,c,S2 match,2,co2c0000337,0.62109375
161,17,F7,160,-3.601,c,S2 match,2,co2c0000337,0.625
162,17,F7,161,-1.648,c,S2 match,2,co2c0000337,0.62890625
163,17,F7,162,5.676,c,S2 match,2,co2c0000337,0.6328125
164,17,F7,163,14.465,c,S2 match,2,co2c0000337,0.63671875
165,17,F7,164,20.325,c,S2 match,2,co2c0000337,0.640625
166,17,F7,165,20.325,c,S2 match,2,co2c0000337,0.64453125
167,17,F7,166,13.977,c,S2 match,2,co2c0000337,0.6484375
168,17,F7,167,6.653,c,S2 match,2,co2c0000337,0.65234375
169,17,F7,168,1.77,c,S2 match,2,co2c0000337,0.65625
170,17,F7,169,2.258,c,S2 match,2,co2c0000337,0.66015625
171,17,F7,170,7.141,c,S2 match,2,co2c0000337,0.6640625
172,17,F7,171,12.024,c,S2 match,2,co2c0000337,0.66796875
173,17,F7,172,12.512,c,S2 match,2,co2c0000337,0.671875
174,17,F7,173,9.583,c,S2 match,2,co2c0000337,0.67578125
175,17,F7,174,5.188,c,S2 match,2,co2c0000337,0.6796875
176,17,F7,175,3.235,c,S2 match,2,co2c0000337,0.68359375
177,17,F7,176,4.7,c,S2 match,2,co2c0000337,0.6875
178,17,F7,177,6.653,c,S2 match,2,co2c0000337,0.69140625
179,17,F7,178,6.165,c,S2 match,2,co2c0000337,0.6953125
180,17,F7,179,3.723,c,S2 match,2,co2c0000337,0.69921875
181,17,F7,180,0.305,c,S2 match,2,co2c0000337,0.703125
182,17,F7,181,-1.648,c,S2 match,2,co2c0000337,0.70703125
183,17,F7,182,-1.16,c,S2 match,2,co2c0000337,0.7109375
184,17,F7,183,0.305,c,S2 match,2,co2c0000337,0.71484375
185,17,F7,184,0.305,c,S2 match,2,co2c0000337,0.71875
186,17,F7,185,-1.16,c,S2 match,2,co2c0000337,0.72265625
187,17,F7,186,-2.136,c,S2 match,2,co2c0000337,0.7265625
188,17,F7,187,0.305,c,S2 match,2,co2c0000337,0.73046875
189,17,F7,188,7.141,c,S2 match,2,co2c0000337,0.734375
190,17,F7,189,14.954,c,S2 match,2,co2c0000337,0.73828125
191,17,F7,190,17.395,c,S2 match,2,co2c0000337,0.7421875
192,17,F7,191,13.489,c,S2 match,2,co2c0000337,0.74609375
193,17,F7,192,5.188,c,S2 match,2,co2c0000337,0.75
194,17,F7,193,-1.648,c,S2 match,2,co2c0000337,0.75390625
195,17,F7,194,-3.113,c,S2 match,2,co2c0000337,0.7578125
196,17,F7,195,0.305,c,S2 match,2,co2c0000337,0.76171875
197,17,F7,196,3.235,c,S2 match,2,co2c0000337,0.765625
198,17,F7,197,3.235,c,S2 match,2,co2c0000337,0.76953125
199,17,F7,198,-0.183,c,S2 match,2,co2c0000337,0.7734375
200,17,F7,199,-3.601,c,S2 match,2,co2c0000337,0.77734375
201,17,F7,200,-2.625,c,S2 match,2,co2c0000337,0.78125
202,17,F7,201,0.793,c,S2 match,2,co2c0000337,0.78515625
203,17,F7,202,3.723,c,S2 match,2,co2c0000337,0.7890625
204,17,F7,203,1.77,c,S2 match,2,co2c0000337,0.79296875
205,17,F7,204,-4.578,c,S2 match,2,co2c0000337,0.796875
206,17,F7,205,-11.902,c,S2 match,2,co2c0000337,0.80078125
207,17,F7,206,-15.32,c,S2 match,2,co2c0000337,0.8046875
208,17,F7,207,-12.39,c,S2 match,2,co2c0000337,0.80859375
209,17,F7,208,-3.601,c,S2 match,2,co2c0000337,0.8125
210,17,F7,209,6.165,c,S2 match,2,co2c0000337,0.81640625
211,17,F7,210,11.047,c,S2 match,2,co2c0000337,0.8203125
212,17,F7,211,8.606,c,S2 match,2,co2c0000337,0.82421875
213,17,F7,212,-0.671,c,S2 match,2,co2c0000337,0.828125
214,17,F7,213,-10.925,c,S2 match,2,co2c0000337,0.83203125
215,17,F7,214,-15.808,c,S2 match,2,co2c0000337,0.8359375
216,17,F7,215,-13.367,c,S2 match,2,co2c0000337,0.83984375
217,17,F7,216,-6.531,c,S2 match,2,co2c0000337,0.84375
218,17,F7,217,-1.16,c,S2 match,2,co2c0000337,0.84765625
219,17,F7,218,-1.16,c,S2 match,2,co2c0000337,0.8515625
220,17,F7,219,-5.554,c,S2 match,2,co2c0000337,0.85546875
221,17,F7,220,-9.46,c,S2 match,2,co2c0000337,0.859375
222,17,F7,221,-8.972,c,S2 match,2,co2c0000337,0.86328125
223,17,F7,222,-5.066,c,S2 match,2,co2c0000337,0.8671875
224,17,F7,223,-2.625,c,S2 match,2,co2c0000337,0.87109375
225,17,F7,224,-4.089,c,S2 match,2,co2c0000337,0.875
226,17,F7,225,-9.46,c,S2 match,2,co2c0000337,0.87890625
227,17,F7,226,-14.343,c,S2 match,2,co2c0000337,0.8828125
228,17,F7,227,-16.785,c,S2 match,2,co2c0000337,0.88671875
229,17,F7,228,-15.808,c,S2 match,2,co2c0000337,0.890625
230,17,F7,229,-13.855,c,S2 match,2,co2c0000337,0.89453125
231,17,F7,230,-12.39,c,S2 match,2,co2c0000337,0.8984375
232,17,F7,231,-8.972,c,S2 match,2,co2c0000337,0.90234375
233,17,F7,232,-2.136,c,S2 match,2,co2c0000337,0.90625
234,17,F7,233,6.165,c,S2 match,2,co2c0000337,0.91015625
235,17,F7,234,13.489,c,S2 match,2,co2c0000337,0.9140625
236,17,F7,235,14.954,c,S2 match,2,co2c0000337,0.91796875
237,17,F7,236,11.047,c,S2 match,2,co2c0000337,0.921875
238,17,F7,237,7.141,c,S2 match,2,co2c0000337,0.92578125
239,17,F7,238,7.141,c,S2 match,2,co2c0000337,0.9296875
240,17,F7,239,12.512,c,S2 match,2,co2c0000337,0.93359375
241,17,F7,240,19.348,c,S2 match,2,co2c0000337,0.9375
242,17,F7,241,24.231,c,S2 match,2,co2c0000337,0.94140625
243,17,F7,242,25.208,c,S2 match,2,co2c0000337,0.9453125
244,17,F7,243,25.696,c,S2 match,2,co2c0000337,0.94921875
245,17,F7,244,28.137,c,S2 match,2,co2c0000337,0.953125
246,17,F7,245,33.02,c,S2 match,2,co2c0000337,0.95703125
247,17,F7,246,37.415,c,S2 match,2,co2c0000337,0.9609375
248,17,F7,247,37.903,c,S2 match,2,co2c0000337,0.96484375
249,17,F7,248,33.997,c,S2 match,2,co2c0000337,0.96875
250,17,F7,249,28.625,c,S2 match,2,co2c0000337,0.97265625
251,17,F7,250,26.672,c,S2 match,2,co2c0000337,0.9765625
252,17,F7,251,31.067,c,S2 match,2,co2c0000337,0.98046875
253,17,F7,252,41.809,c,S2 match,2,co2c0000337,0.984375
254,17,F7,253,54.016,c,S2 match,2,co2c0000337,0.98828125
255,17,F7,254,61.829,c,S2 match,2,co2c0000337,0.9921875
256,17,F7,255,62.805,c,S2 match,2,co2c0000337,0.99609375
1,17,F8,0,-0.671,c,S2 match,3,co2c0000337,0
2,17,F8,1,-5.554,c,S2 match,3,co2c0000337,0.00390625
3,17,F8,2,-8.484,c,S2 match,3,co2c0000337,0.0078125
4,17,F8,3,-7.019,c,S2 match,3,co2c0000337,0.01171875
5,17,F8,4,-1.648,c,S2 match,3,co2c0000337,0.015625
6,17,F8,5,5.188,c,S2 match,3,co2c0000337,0.01953125
7,17,F8,6,10.559,c,S2 match,3,co2c0000337,0.0234375
8,17,F8,7,13,c,S2 match,3,co2c0000337,0.02734375
9,17,F8,8,13.489,c,S2 match,3,co2c0000337,0.03125
10,17,F8,9,13,c,S2 match,3,co2c0000337,0.03515625
11,17,F8,10,12.024,c,S2 match,3,co2c0000337,0.0390625
12,17,F8,11,9.583,c,S2 match,3,co2c0000337,0.04296875
13,17,F8,12,5.188,c,S2 match,3,co2c0000337,0.046875
14,17,F8,13,-0.671,c,S2 match,3,co2c0000337,0.05078125
15,17,F8,14,-5.554,c,S2 match,3,co2c0000337,0.0546875
